date,sitename,trait,trait_description,mean
2018-07-16,MAC Field Scanner Season 6 Range 20 Column 15,canopy_cover,Fraction of ground covered by plant,99.3674131218
2018-07-16,MAC Field Scanner Season 6 Range 30 Column 3,canopy_cover,Fraction of ground covered by plant,77.5363628579
2018-07-16,MAC Field Scanner Season 6 Range 20 Column 15,canopy_cover,Fraction of ground covered by plant,89.2508664775
2018-07-16,MAC Field Scanner Season 6 Range 30 Column 8,canopy_cover,Fraction of ground covered by plant,68.4377143596
2018-07-16,MAC Field Scanner Season 6 Range 20 Column 14,canopy_cover,Fraction of ground covered by plant,98.7373078597
2018-07-16,MAC Field Scanner Season 6 Range 20 Column 2,canopy_cover,Fraction of ground covered by plant,96.2751462835
2018-07-16,MAC Field Scanner Season 6 Range 20 Column 1,canopy_cover,Fraction of ground covered by plant,98.0439091728
2018-07-16,MAC Field Scanner Season 6 Range 20 Column 1,canopy_cover,Fraction of ground covered by plant,98.2761894317
2018-07-16,MAC Field Scanner Season 6 Range 20 Column 1,canopy_cover,Fraction of ground covered by plant,79.0543454908
2018-07-16,MAC Field Scanner Season 6 Range 20 Column 14,canopy_cover,Fraction of ground covered by plant,89.9673301657
2018-07-16,MAC Field Scanner Season 6 Range 20 Column 14,canopy_cover,Fraction of ground covered by plant,99.3739893293
2018-07-16,MAC Field Scanner Season 6 Range 20 Column 2,canopy_cover,Fraction of ground covered by plant,75.5985449944
2018-07-16,MAC Field Scanner Season 6 Range 20 Column 7,canopy_cover,Fraction of ground covered by plant,97.7232659896
2018-07-16,MAC Field Scanner Season 6 Range 30 Column 5,canopy_cover,Fraction of ground covered by plant,63.1004043796
2018-07-16,MAC Field Scanner Season 6 Range 20 Column 15,canopy_cover,Fraction of ground covered by plant,98.3816604154
2018-07-16,MAC Field Scanner Season 6 Range 30 Column 12,canopy_cover,Fraction of ground covered by plant,58.9819828933
2018-07-16,MAC Field Scanner Season 6 Range 30 Column 5,canopy_cover,Fraction of ground covered by plant,91.07282116
2018-07-16,MAC Field Scanner Season 6 Range 20 Column 10,canopy_cover,Fraction of ground covered by plant,99.5219881161
2018-07-16,MAC Field Scanner Season 6 Range 20 Column 12,canopy_cover,Fraction of ground covered by plant,99.470936681
2018-07-16,MAC Field Scanner Season 6 Range 20 Column 10,canopy_cover,Fraction of ground covered by plant,90.881627527
2018-07-16,MAC Field Scanner Season 6 Range 30 Column 6,canopy_cover,Fraction of ground covered by plant,99.8236302377
2018-07-16,MAC Field Scanner Season 6 Range 30 Column 6,canopy_cover,Fraction of ground covered by plant,90.5282691807
2018-07-16,MAC Field Scanner Season 6 Range 30 Column 11,canopy_cover,Fraction of ground covered by plant,49.7646162694
2018-07-16,MAC Field Scanner Season 6 Range 30 Column 11,canopy_cover,Fraction of ground covered by plant,93.572565871
2018-07-16,MAC Field Scanner Season 6 Range 30 Column 11,canopy_cover,Fraction of ground covered by plant,93.0652798959
2018-07-16,MAC Field Scanner Season 6 Range 30 Column 15,canopy_cover,Fraction of ground covered by plant,80.1044667669
2018-07-16,MAC Field Scanner Season 6 Range 30 Column 15,canopy_cover,Fraction of ground covered by plant,75.3817484629
2018-07-16,MAC Field Scanner Season 6 Range 30 Column 15,canopy_cover,Fraction of ground covered by plant,43.9617017485
2018-07-16,MAC Field Scanner Season 6 Range 20 Column 8,canopy_cover,Fraction of ground covered by plant,67.9184286062
2018-07-16,MAC Field Scanner Season 6 Range 30 Column 3,canopy_cover,Fraction of ground covered by plant,83.6762206494
2018-07-16,MAC Field Scanner Season 6 Range 20 Column 8,canopy_cover,Fraction of ground covered by plant,90.952018015
2018-07-16,MAC Field Scanner Season 6 Range 20 Column 8,canopy_cover,Fraction of ground covered by plant,93.1549935848
2018-07-16,MAC Field Scanner Season 6 Range 30 Column 7,canopy_cover,Fraction of ground covered by plant,98.3003618926
2018-07-16,MAC Field Scanner Season 6 Range 30 Column 9,canopy_cover,Fraction of ground covered by plant,99.0043195856
2018-07-16,MAC Field Scanner Season 6 Range 30 Column 7,canopy_cover,Fraction of ground covered by plant,98.7190160063
2018-07-16,MAC Field Scanner Season 6 Range 30 Column 4,canopy_cover,Fraction of ground covered by plant,99.2394748442
2018-07-16,MAC Field Scanner Season 6 Range 30 Column 1,canopy_cover,Fraction of ground covered by plant,96.9094298621
2018-07-16,MAC Field Scanner Season 6 Range 30 Column 2,canopy_cover,Fraction of ground covered by plant,86.2672477427
2018-07-16,MAC Field Scanner Season 6 Range 20 Column 7,canopy_cover,Fraction of ground covered by plant,98.7222308975
2018-07-16,MAC Field Scanner Season 6 Range 30 Column 4,canopy_cover,Fraction of ground covered by plant,85.8956525467
2018-07-16,MAC Field Scanner Season 6 Range 30 Column 8,canopy_cover,Fraction of ground covered by plant,93.7872415758
2018-07-16,MAC Field Scanner Season 6 Range 30 Column 9,canopy_cover,Fraction of ground covered by plant,86.5290014539
2018-07-16,MAC Field Scanner Season 6 Range 30 Column 6,canopy_cover,Fraction of ground covered by plant,99.2732194696
2018-07-16,MAC Field Scanner Season 6 Range 30 Column 7,canopy_cover,Fraction of ground covered by plant,79.2221043914
2018-07-16,MAC Field Scanner Season 6 Range 30 Column 4,canopy_cover,Fraction of ground covered by plant,99.1985471724
2018-07-16,MAC Field Scanner Season 6 Range 20 Column 7,canopy_cover,Fraction of ground covered by plant,89.4011917498
2018-07-16,MAC Field Scanner Season 6 Range 30 Column 14,canopy_cover,Fraction of ground covered by plant,93.3120751046
2018-07-16,MAC Field Scanner Season 6 Range 20 Column 11,canopy_cover,Fraction of ground covered by plant,99.166676474
2018-07-16,MAC Field Scanner Season 6 Range 20 Column 11,canopy_cover,Fraction of ground covered by plant,99.3854245676
2018-07-16,MAC Field Scanner Season 6 Range 20 Column 13,canopy_cover,Fraction of ground covered by plant,78.9443454094
2018-07-16,MAC Field Scanner Season 6 Range 20 Column 13,canopy_cover,Fraction of ground covered by plant,94.9369503596
2018-07-16,MAC Field Scanner Season 6 Range 20 Column 5,canopy_cover,Fraction of ground covered by plant,86.5011903219
2018-07-16,MAC Field Scanner Season 6 Range 20 Column 13,canopy_cover,Fraction of ground covered by plant,94.7988231297
2018-07-16,MAC Field Scanner Season 6 Range 30 Column 2,canopy_cover,Fraction of ground covered by plant,85.3756948799
2018-07-16,MAC Field Scanner Season 6 Range 20 Column 2,canopy_cover,Fraction of ground covered by plant,96.6995524269
2018-07-16,MAC Field Scanner Season 6 Range 30 Column 2,canopy_cover,Fraction of ground covered by plant,55.3461760397
2018-07-16,MAC Field Scanner Season 6 Range 20 Column 6,canopy_cover,Fraction of ground covered by plant,99.4773136854
2018-07-16,MAC Field Scanner Season 6 Range 30 Column 5,canopy_cover,Fraction of ground covered by plant,88.7908431755
2018-07-16,MAC Field Scanner Season 6 Range 20 Column 9,canopy_cover,Fraction of ground covered by plant,89.6755073907
2018-07-16,MAC Field Scanner Season 6 Range 30 Column 1,canopy_cover,Fraction of ground covered by plant,97.3883287009
2018-07-16,MAC Field Scanner Season 6 Range 30 Column 1,canopy_cover,Fraction of ground covered by plant,72.6777165124
2018-07-16,MAC Field Scanner Season 6 Range 20 Column 9,canopy_cover,Fraction of ground covered by plant,97.5170774378
2018-07-16,MAC Field Scanner Season 6 Range 20 Column 9,canopy_cover,Fraction of ground covered by plant,94.6195211048
2018-07-16,MAC Field Scanner Season 6 Range 20 Column 6,canopy_cover,Fraction of ground covered by plant,99.5789541967
2018-07-16,MAC Field Scanner Season 6 Range 20 Column 6,canopy_cover,Fraction of ground covered by plant,91.9701024539
2018-07-16,MAC Field Scanner Season 6 Range 20 Column 10,canopy_cover,Fraction of ground covered by plant,99.3033684517
2018-07-16,MAC Field Scanner Season 6 Range 20 Column 5,canopy_cover,Fraction of ground covered by plant,98.2879808459
2018-07-16,MAC Field Scanner Season 6 Range 30 Column 12,canopy_cover,Fraction of ground covered by plant,93.3890129196
2018-07-16,MAC Field Scanner Season 6 Range 20 Column 5,canopy_cover,Fraction of ground covered by plant,97.8944524137
2018-07-16,MAC Field Scanner Season 6 Range 30 Column 12,canopy_cover,Fraction of ground covered by plant,88.6090396232
2018-07-16,MAC Field Scanner Season 6 Range 20 Column 11,canopy_cover,Fraction of ground covered by plant,90.6781229201
2018-07-16,MAC Field Scanner Season 6 Range 30 Column 13,canopy_cover,Fraction of ground covered by plant,36.4845456093
2018-07-16,MAC Field Scanner Season 6 Range 20 Column 12,canopy_cover,Fraction of ground covered by plant,93.7730262053
2018-07-16,MAC Field Scanner Season 6 Range 30 Column 8,canopy_cover,Fraction of ground covered by plant,95.4280011573
2018-07-16,MAC Field Scanner Season 6 Range 30 Column 13,canopy_cover,Fraction of ground covered by plant,91.9229432461
2018-07-16,MAC Field Scanner Season 6 Range 30 Column 10,canopy_cover,Fraction of ground covered by plant,70.5367813179
2018-07-16,MAC Field Scanner Season 6 Range 30 Column 9,canopy_cover,Fraction of ground covered by plant,99.5010537339
2018-07-16,MAC Field Scanner Season 6 Range 20 Column 3,canopy_cover,Fraction of ground covered by plant,53.4305186599
2018-07-16,MAC Field Scanner Season 6 Range 20 Column 3,canopy_cover,Fraction of ground covered by plant,93.4182223557
2018-07-16,MAC Field Scanner Season 6 Range 20 Column 12,canopy_cover,Fraction of ground covered by plant,99.7009415
2018-07-16,MAC Field Scanner Season 6 Range 30 Column 10,canopy_cover,Fraction of ground covered by plant,94.4351659635
2018-07-16,MAC Field Scanner Season 6 Range 20 Column 4,canopy_cover,Fraction of ground covered by plant,89.5725078654
2018-07-16,MAC Field Scanner Season 6 Range 20 Column 3,canopy_cover,Fraction of ground covered by plant,93.0078252826
2018-07-16,MAC Field Scanner Season 6 Range 30 Column 10,canopy_cover,Fraction of ground covered by plant,93.6659639426
2018-07-16,MAC Field Scanner Season 6 Range 30 Column 14,canopy_cover,Fraction of ground covered by plant,55.0019158415
2018-07-16,MAC Field Scanner Season 6 Range 20 Column 4,canopy_cover,Fraction of ground covered by plant,69.1171052328
2018-07-16,MAC Field Scanner Season 6 Range 30 Column 13,canopy_cover,Fraction of ground covered by plant,93.5107735289
2018-07-16,MAC Field Scanner Season 6 Range 20 Column 4,canopy_cover,Fraction of ground covered by plant,87.6471747059
2018-07-16,MAC Field Scanner Season 6 Range 30 Column 14,canopy_cover,Fraction of ground covered by plant,92.4938842139
2018-07-17,MAC Field Scanner Season 6 Range 30 Column 6,canopy_cover,Fraction of ground covered by plant,97.8491972697
2018-07-17,MAC Field Scanner Season 6 Range 30 Column 5,canopy_cover,Fraction of ground covered by plant,74.4453209427
2018-07-17,MAC Field Scanner Season 6 Range 20 Column 4,canopy_cover,Fraction of ground covered by plant,87.4123853543
2018-07-17,MAC Field Scanner Season 6 Range 30 Column 15,canopy_cover,Fraction of ground covered by plant,66.1510307153
2018-07-17,MAC Field Scanner Season 6 Range 30 Column 15,canopy_cover,Fraction of ground covered by plant,81.3189800853
2018-07-17,MAC Field Scanner Season 6 Range 20 Column 9,canopy_cover,Fraction of ground covered by plant,97.9973311521
2018-07-17,MAC Field Scanner Season 6 Range 30 Column 6,canopy_cover,Fraction of ground covered by plant,97.8722443511
2018-07-17,MAC Field Scanner Season 6 Range 20 Column 4,canopy_cover,Fraction of ground covered by plant,85.6147553278
2018-07-17,MAC Field Scanner Season 6 Range 30 Column 13,canopy_cover,Fraction of ground covered by plant,57.0919897889
2018-07-17,MAC Field Scanner Season 6 Range 30 Column 6,canopy_cover,Fraction of ground covered by plant,93.5329745948
2018-07-17,MAC Field Scanner Season 6 Range 20 Column 4,canopy_cover,Fraction of ground covered by plant,70.5884547631
2018-07-17,MAC Field Scanner Season 6 Range 30 Column 5,canopy_cover,Fraction of ground covered by plant,88.3677022235
2018-07-17,MAC Field Scanner Season 6 Range 30 Column 5,canopy_cover,Fraction of ground covered by plant,86.3105756997
2018-07-17,MAC Field Scanner Season 6 Range 20 Column 1,canopy_cover,Fraction of ground covered by plant,98.7558758548
2018-07-17,MAC Field Scanner Season 6 Range 30 Column 13,canopy_cover,Fraction of ground covered by plant,89.4848484095
2018-07-17,MAC Field Scanner Season 6 Range 30 Column 8,canopy_cover,Fraction of ground covered by plant,92.104880444
2018-07-17,MAC Field Scanner Season 6 Range 20 Column 1,canopy_cover,Fraction of ground covered by plant,83.6351594417
2018-07-17,MAC Field Scanner Season 6 Range 30 Column 8,canopy_cover,Fraction of ground covered by plant,88.9349312039
2018-07-17,MAC Field Scanner Season 6 Range 30 Column 8,canopy_cover,Fraction of ground covered by plant,74.0796367233
2018-07-17,MAC Field Scanner Season 6 Range 20 Column 1,canopy_cover,Fraction of ground covered by plant,95.8837500278
2018-07-17,MAC Field Scanner Season 6 Range 30 Column 13,canopy_cover,Fraction of ground covered by plant,90.7003546888
2018-07-17,MAC Field Scanner Season 6 Range 30 Column 2,canopy_cover,Fraction of ground covered by plant,71.7186122251
2018-07-17,MAC Field Scanner Season 6 Range 20 Column 8,canopy_cover,Fraction of ground covered by plant,90.1891459672
2018-07-17,MAC Field Scanner Season 6 Range 20 Column 2,canopy_cover,Fraction of ground covered by plant,94.8382586921
2018-07-17,MAC Field Scanner Season 6 Range 20 Column 8,canopy_cover,Fraction of ground covered by plant,69.8285679841
2018-07-17,MAC Field Scanner Season 6 Range 20 Column 9,canopy_cover,Fraction of ground covered by plant,92.2285488498
2018-07-17,MAC Field Scanner Season 6 Range 20 Column 2,canopy_cover,Fraction of ground covered by plant,77.5760427138
2018-07-17,MAC Field Scanner Season 6 Range 30 Column 2,canopy_cover,Fraction of ground covered by plant,86.8786790792
2018-07-17,MAC Field Scanner Season 6 Range 20 Column 9,canopy_cover,Fraction of ground covered by plant,97.3491487488
2018-07-17,MAC Field Scanner Season 6 Range 20 Column 8,canopy_cover,Fraction of ground covered by plant,93.2888842538
2018-07-17,MAC Field Scanner Season 6 Range 30 Column 15,canopy_cover,Fraction of ground covered by plant,78.508557621
2018-07-17,MAC Field Scanner Season 6 Range 20 Column 2,canopy_cover,Fraction of ground covered by plant,97.3077203483
2018-07-17,MAC Field Scanner Season 6 Range 30 Column 2,canopy_cover,Fraction of ground covered by plant,86.0895864998
2018-07-17,MAC Field Scanner Season 6 Range 20 Column 11,canopy_cover,Fraction of ground covered by plant,97.9537371143
2018-07-17,MAC Field Scanner Season 6 Range 20 Column 12,canopy_cover,Fraction of ground covered by plant,98.4789608949
2018-07-17,MAC Field Scanner Season 6 Range 20 Column 6,canopy_cover,Fraction of ground covered by plant,92.2527970884
2018-07-17,MAC Field Scanner Season 6 Range 20 Column 6,canopy_cover,Fraction of ground covered by plant,97.9362578887
2018-07-17,MAC Field Scanner Season 6 Range 20 Column 6,canopy_cover,Fraction of ground covered by plant,99.6710327093
2018-07-17,MAC Field Scanner Season 6 Range 30 Column 12,canopy_cover,Fraction of ground covered by plant,88.9868786332
2018-07-17,MAC Field Scanner Season 6 Range 30 Column 12,canopy_cover,Fraction of ground covered by plant,92.2790761926
2018-07-17,MAC Field Scanner Season 6 Range 30 Column 12,canopy_cover,Fraction of ground covered by plant,72.1971158529
2018-07-17,MAC Field Scanner Season 6 Range 20 Column 3,canopy_cover,Fraction of ground covered by plant,65.9032138546
2018-07-17,MAC Field Scanner Season 6 Range 20 Column 3,canopy_cover,Fraction of ground covered by plant,90.6927676818
2018-07-17,MAC Field Scanner Season 6 Range 30 Column 1,canopy_cover,Fraction of ground covered by plant,97.3360468661
2018-07-17,MAC Field Scanner Season 6 Range 20 Column 3,canopy_cover,Fraction of ground covered by plant,93.7934814912
2018-07-17,MAC Field Scanner Season 6 Range 30 Column 14,canopy_cover,Fraction of ground covered by plant,91.1021696664
2018-07-17,MAC Field Scanner Season 6 Range 30 Column 14,canopy_cover,Fraction of ground covered by plant,71.2522603494
2018-07-17,MAC Field Scanner Season 6 Range 20 Column 13,canopy_cover,Fraction of ground covered by plant,79.117192867
2018-07-17,MAC Field Scanner Season 6 Range 20 Column 7,canopy_cover,Fraction of ground covered by plant,87.7774448325
2018-07-17,MAC Field Scanner Season 6 Range 30 Column 11,canopy_cover,Fraction of ground covered by plant,61.1847588507
2018-07-17,MAC Field Scanner Season 6 Range 20 Column 13,canopy_cover,Fraction of ground covered by plant,93.5240283853
2018-07-17,MAC Field Scanner Season 6 Range 20 Column 13,canopy_cover,Fraction of ground covered by plant,93.6266112058
2018-07-17,MAC Field Scanner Season 6 Range 20 Column 14,canopy_cover,Fraction of ground covered by plant,99.0498400533
2018-07-17,MAC Field Scanner Season 6 Range 30 Column 14,canopy_cover,Fraction of ground covered by plant,91.8538553666
2018-07-17,MAC Field Scanner Season 6 Range 20 Column 14,canopy_cover,Fraction of ground covered by plant,96.5376467076
2018-07-17,MAC Field Scanner Season 6 Range 20 Column 12,canopy_cover,Fraction of ground covered by plant,99.5640046244
2018-07-17,MAC Field Scanner Season 6 Range 30 Column 10,canopy_cover,Fraction of ground covered by plant,93.0490947767
2018-07-17,MAC Field Scanner Season 6 Range 30 Column 4,canopy_cover,Fraction of ground covered by plant,97.7180277778
2018-07-17,MAC Field Scanner Season 6 Range 30 Column 4,canopy_cover,Fraction of ground covered by plant,98.2555925886
2018-07-17,MAC Field Scanner Season 6 Range 20 Column 10,canopy_cover,Fraction of ground covered by plant,92.4525164338
2018-07-17,MAC Field Scanner Season 6 Range 20 Column 10,canopy_cover,Fraction of ground covered by plant,98.2243508865
2018-07-17,MAC Field Scanner Season 6 Range 20 Column 10,canopy_cover,Fraction of ground covered by plant,99.7934191103
2018-07-17,MAC Field Scanner Season 6 Range 30 Column 7,canopy_cover,Fraction of ground covered by plant,95.420554435
2018-07-17,MAC Field Scanner Season 6 Range 30 Column 7,canopy_cover,Fraction of ground covered by plant,96.2649715828
2018-07-17,MAC Field Scanner Season 6 Range 30 Column 7,canopy_cover,Fraction of ground covered by plant,88.0251316884
2018-07-17,MAC Field Scanner Season 6 Range 30 Column 10,canopy_cover,Fraction of ground covered by plant,78.758932731
2018-07-17,MAC Field Scanner Season 6 Range 20 Column 7,canopy_cover,Fraction of ground covered by plant,94.8979624355
2018-07-17,MAC Field Scanner Season 6 Range 30 Column 9,canopy_cover,Fraction of ground covered by plant,97.2921698292
2018-07-17,MAC Field Scanner Season 6 Range 30 Column 1,canopy_cover,Fraction of ground covered by plant,84.2019592127
2018-07-17,MAC Field Scanner Season 6 Range 30 Column 9,canopy_cover,Fraction of ground covered by plant,96.5120756973
2018-07-17,MAC Field Scanner Season 6 Range 30 Column 9,canopy_cover,Fraction of ground covered by plant,89.694532393
2018-07-17,MAC Field Scanner Season 6 Range 30 Column 1,canopy_cover,Fraction of ground covered by plant,93.7703352649
2018-07-17,MAC Field Scanner Season 6 Range 20 Column 11,canopy_cover,Fraction of ground covered by plant,99.0305659859
2018-07-17,MAC Field Scanner Season 6 Range 20 Column 11,canopy_cover,Fraction of ground covered by plant,91.8232111334
2018-07-17,MAC Field Scanner Season 6 Range 30 Column 10,canopy_cover,Fraction of ground covered by plant,91.544140228
2018-07-17,MAC Field Scanner Season 6 Range 20 Column 7,canopy_cover,Fraction of ground covered by plant,98.3048761911
2018-07-17,MAC Field Scanner Season 6 Range 20 Column 14,canopy_cover,Fraction of ground covered by plant,90.2540904943
2018-07-17,MAC Field Scanner Season 6 Range 30 Column 4,canopy_cover,Fraction of ground covered by plant,92.3879219744
2018-07-17,MAC Field Scanner Season 6 Range 20 Column 15,canopy_cover,Fraction of ground covered by plant,96.2115361336
2018-07-17,MAC Field Scanner Season 6 Range 20 Column 15,canopy_cover,Fraction of ground covered by plant,89.8577649911
2018-07-17,MAC Field Scanner Season 6 Range 30 Column 11,canopy_cover,Fraction of ground covered by plant,91.4432692786
2018-07-17,MAC Field Scanner Season 6 Range 30 Column 3,canopy_cover,Fraction of ground covered by plant,81.9180168097
2018-07-17,MAC Field Scanner Season 6 Range 20 Column 5,canopy_cover,Fraction of ground covered by plant,98.79203033
2018-07-17,MAC Field Scanner Season 6 Range 30 Column 3,canopy_cover,Fraction of ground covered by plant,55.0805661918
2018-07-17,MAC Field Scanner Season 6 Range 20 Column 5,canopy_cover,Fraction of ground covered by plant,98.055652623
2018-07-17,MAC Field Scanner Season 6 Range 30 Column 11,canopy_cover,Fraction of ground covered by plant,87.4700961309
2018-07-17,MAC Field Scanner Season 6 Range 20 Column 15,canopy_cover,Fraction of ground covered by plant,99.2036556423
2018-07-17,MAC Field Scanner Season 6 Range 20 Column 5,canopy_cover,Fraction of ground covered by plant,91.6117485405
2018-07-17,MAC Field Scanner Season 6 Range 20 Column 12,canopy_cover,Fraction of ground covered by plant,94.3077606094
2018-07-17,MAC Field Scanner Season 6 Range 30 Column 3,canopy_cover,Fraction of ground covered by plant,79.6279700178
2018-07-18,MAC Field Scanner Season 6 Range 20 Column 11,canopy_cover,Fraction of ground covered by plant,86.1458194903
2018-07-18,MAC Field Scanner Season 6 Range 30 Column 8,canopy_cover,Fraction of ground covered by plant,65.3674172271
2018-07-18,MAC Field Scanner Season 6 Range 30 Column 15,canopy_cover,Fraction of ground covered by plant,69.3053061129
2018-07-18,MAC Field Scanner Season 6 Range 30 Column 15,canopy_cover,Fraction of ground covered by plant,53.9953533051
2018-07-18,MAC Field Scanner Season 6 Range 30 Column 3,canopy_cover,Fraction of ground covered by plant,75.2413455328
2018-07-18,MAC Field Scanner Season 6 Range 20 Column 11,canopy_cover,Fraction of ground covered by plant,99.0233985254
2018-07-18,MAC Field Scanner Season 6 Range 30 Column 8,canopy_cover,Fraction of ground covered by plant,93.3035758871
2018-07-18,MAC Field Scanner Season 6 Range 30 Column 2,canopy_cover,Fraction of ground covered by plant,80.5625309968
2018-07-18,MAC Field Scanner Season 6 Range 20 Column 6,canopy_cover,Fraction of ground covered by plant,85.668760525
2018-07-18,MAC Field Scanner Season 6 Range 20 Column 6,canopy_cover,Fraction of ground covered by plant,99.224793348
2018-07-18,MAC Field Scanner Season 6 Range 30 Column 9,canopy_cover,Fraction of ground covered by plant,85.6596235781
2018-07-18,MAC Field Scanner Season 6 Range 30 Column 3,canopy_cover,Fraction of ground covered by plant,41.0908999448
2018-07-18,MAC Field Scanner Season 6 Range 20 Column 5,canopy_cover,Fraction of ground covered by plant,85.6353372238
2018-07-18,MAC Field Scanner Season 6 Range 30 Column 9,canopy_cover,Fraction of ground covered by plant,99.3942453943
2018-07-18,MAC Field Scanner Season 6 Range 30 Column 10,canopy_cover,Fraction of ground covered by plant,92.9138447484
2018-07-18,MAC Field Scanner Season 6 Range 30 Column 10,canopy_cover,Fraction of ground covered by plant,69.3981187689
2018-07-18,MAC Field Scanner Season 6 Range 20 Column 8,canopy_cover,Fraction of ground covered by plant,86.2793007712
2018-07-18,MAC Field Scanner Season 6 Range 30 Column 1,canopy_cover,Fraction of ground covered by plant,96.8921145237
2018-07-18,MAC Field Scanner Season 6 Range 30 Column 4,canopy_cover,Fraction of ground covered by plant,83.3031876386
2018-07-18,MAC Field Scanner Season 6 Range 30 Column 6,canopy_cover,Fraction of ground covered by plant,99.5458815189
2018-07-18,MAC Field Scanner Season 6 Range 30 Column 6,canopy_cover,Fraction of ground covered by plant,87.9787533171
2018-07-18,MAC Field Scanner Season 6 Range 20 Column 10,canopy_cover,Fraction of ground covered by plant,87.1802045777
2018-07-18,MAC Field Scanner Season 6 Range 20 Column 10,canopy_cover,Fraction of ground covered by plant,98.730487849
2018-07-18,MAC Field Scanner Season 6 Range 30 Column 9,canopy_cover,Fraction of ground covered by plant,88.3139880734
2018-07-18,MAC Field Scanner Season 6 Range 20 Column 12,canopy_cover,Fraction of ground covered by plant,99.0662231903
2018-07-18,MAC Field Scanner Season 6 Range 20 Column 4,canopy_cover,Fraction of ground covered by plant,84.2286548987
2018-07-18,MAC Field Scanner Season 6 Range 20 Column 15,canopy_cover,Fraction of ground covered by plant,82.5056246136
2018-07-18,MAC Field Scanner Season 6 Range 30 Column 7,canopy_cover,Fraction of ground covered by plant,97.8451909197
2018-07-18,MAC Field Scanner Season 6 Range 20 Column 4,canopy_cover,Fraction of ground covered by plant,58.5289808489
2018-07-18,MAC Field Scanner Season 6 Range 30 Column 7,canopy_cover,Fraction of ground covered by plant,82.323420768
2018-07-18,MAC Field Scanner Season 6 Range 20 Column 1,canopy_cover,Fraction of ground covered by plant,76.3979569068
2018-07-18,MAC Field Scanner Season 6 Range 20 Column 1,canopy_cover,Fraction of ground covered by plant,96.9585774701
2018-07-18,MAC Field Scanner Season 6 Range 20 Column 7,canopy_cover,Fraction of ground covered by plant,81.316123532
2018-07-18,MAC Field Scanner Season 6 Range 20 Column 7,canopy_cover,Fraction of ground covered by plant,97.1490659911
2018-07-18,MAC Field Scanner Season 6 Range 30 Column 1,canopy_cover,Fraction of ground covered by plant,75.9905056112
2018-07-18,MAC Field Scanner Season 6 Range 20 Column 15,canopy_cover,Fraction of ground covered by plant,97.834289783
2018-07-18,MAC Field Scanner Season 6 Range 20 Column 12,canopy_cover,Fraction of ground covered by plant,86.8405367933
2018-07-18,MAC Field Scanner Season 6 Range 20 Column 9,canopy_cover,Fraction of ground covered by plant,95.0493604703
2018-07-18,MAC Field Scanner Season 6 Range 20 Column 5,canopy_cover,Fraction of ground covered by plant,98.3964817406
2018-07-18,MAC Field Scanner Season 6 Range 30 Column 2,canopy_cover,Fraction of ground covered by plant,61.0582724729
2018-07-18,MAC Field Scanner Season 6 Range 20 Column 2,canopy_cover,Fraction of ground covered by plant,94.8864087029
2018-07-18,MAC Field Scanner Season 6 Range 20 Column 13,canopy_cover,Fraction of ground covered by plant,67.4612141365
2018-07-18,MAC Field Scanner Season 6 Range 30 Column 14,canopy_cover,Fraction of ground covered by plant,89.7229850796
2018-07-18,MAC Field Scanner Season 6 Range 20 Column 9,canopy_cover,Fraction of ground covered by plant,86.4530153199
2018-07-18,MAC Field Scanner Season 6 Range 20 Column 13,canopy_cover,Fraction of ground covered by plant,92.2278429242
2018-07-18,MAC Field Scanner Season 6 Range 20 Column 14,canopy_cover,Fraction of ground covered by plant,97.8995692807
2018-07-18,MAC Field Scanner Season 6 Range 30 Column 13,canopy_cover,Fraction of ground covered by plant,38.3000209026
2018-07-18,MAC Field Scanner Season 6 Range 30 Column 13,canopy_cover,Fraction of ground covered by plant,90.0020653464
2018-07-18,MAC Field Scanner Season 6 Range 30 Column 5,canopy_cover,Fraction of ground covered by plant,86.0015904441
2018-07-18,MAC Field Scanner Season 6 Range 30 Column 5,canopy_cover,Fraction of ground covered by plant,63.8840834138
2018-07-18,MAC Field Scanner Season 6 Range 30 Column 11,canopy_cover,Fraction of ground covered by plant,92.4437476264
2018-07-18,MAC Field Scanner Season 6 Range 30 Column 11,canopy_cover,Fraction of ground covered by plant,49.2382481283
2018-07-18,MAC Field Scanner Season 6 Range 20 Column 14,canopy_cover,Fraction of ground covered by plant,82.4800077998
2018-07-18,MAC Field Scanner Season 6 Range 20 Column 3,canopy_cover,Fraction of ground covered by plant,39.2670420747
2018-07-18,MAC Field Scanner Season 6 Range 30 Column 12,canopy_cover,Fraction of ground covered by plant,62.1238463725
2018-07-18,MAC Field Scanner Season 6 Range 20 Column 3,canopy_cover,Fraction of ground covered by plant,90.9360316345
2018-07-18,MAC Field Scanner Season 6 Range 30 Column 14,canopy_cover,Fraction of ground covered by plant,59.1005287399
2018-07-18,MAC Field Scanner Season 6 Range 30 Column 4,canopy_cover,Fraction of ground covered by plant,99.1141460395
2018-07-18,MAC Field Scanner Season 6 Range 20 Column 8,canopy_cover,Fraction of ground covered by plant,50.5941129946
2018-07-18,MAC Field Scanner Season 6 Range 30 Column 12,canopy_cover,Fraction of ground covered by plant,87.6437435004
2018-07-18,MAC Field Scanner Season 6 Range 20 Column 2,canopy_cover,Fraction of ground covered by plant,64.8560029117
2018-07-19,MAC Field Scanner Season 6 Range 30 Column 6,canopy_cover,Fraction of ground covered by plant,89.0177240833
